codigo_cliente;codigo_produto;data_venda;sistema_de_vendas;tipologia;nivel_cliente;unidades_vendidas;venda_bruta;net_sales;volume_kg
100164574;"_";2023-10-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2023-11-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-01-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-02-29 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-03-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-03-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-04-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-05-29 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-06-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-07-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-07-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-08-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-08-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-10-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-11-29 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"_";2024-11-30 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";0;0;0;0
100164574;"AGUA DE COCO_PRA GALERA";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;221,79;162,20999999999998;24,48
100164574;"AGUA DE COCO_PRA GALERA";2023-11-21 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";60;554,47;405,52000000000004;61,2
100164574;"AGUA DE COCO_PRA GALERA";2023-11-22 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";108;998,04;729,93;110,16
100164574;"AGUA DE COCO_PRA GENTE";2024-03-14 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";60;372,51;254,02999999999997;20,196
100164574;"AGUA DE COCO_PRA MIM";2024-03-14 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";135;380,79;250,76000000000002;27,54
100164574;"AMENDOIM_PRA GENTE";2023-10-11 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";54;314,5;263,29999999999995;8,379999999999999
100164574;"AMENDOIM_PRA GENTE";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";22;133,17;111,48999999999998;3,74
100164574;"AMENDOIM_PRA GENTE";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";22;133,17;111,48999999999998;3,74
100164574;"AMENDOIM_PRA GENTE";2023-11-01 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;181,33;151,81;4,64
100164574;"AMENDOIM_PRA GENTE";2023-11-08 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";22;133,17;111,48999999999998;3,74
100164574;"AMENDOIM_PRA GENTE";2023-11-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;271,99;227,71;6,96
100164574;"AMENDOIM_PRA GENTE";2023-11-22 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";38;223,83;187,39;6,0600000000000005
100164574;"AMENDOIM_PRA GENTE";2023-12-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;271,99;227,71;6,96
100164574;"AMENDOIM_PRA GENTE";2023-12-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";44;266,36;223;7,48
100164574;"AMENDOIM_PRA GENTE";2024-01-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";54;309,76;309,76;8,379999999999999
100164574;"AMENDOIM_PRA GENTE";2024-02-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;178,59;178,59;4,64
100164574;"AMENDOIM_PRA GENTE";2024-02-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";16;89,3;89,3;2,32
100164574;"AMENDOIM_PRA GENTE";2024-02-14 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";44;262,34;262,34;7,48
100164574;"AMENDOIM_PRA GENTE";2024-02-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;178,59;178,59;4,64
100164574;"AMENDOIM_PRA GENTE";2024-04-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";70;414,07;324,64;10,7
100164574;"AMENDOIM_PRA GENTE";2024-05-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";26;148,65;148,65;3,77
100164574;"AMENDOIM_PRA GENTE";2024-05-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";42;241,99;221,83;6,09
100164574;"AMENDOIM_PRA GENTE";2024-06-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";16;91,48;91,48;2,32
100164574;"AMENDOIM_PRA GENTE";2024-06-19 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";26;148,65;148,65;3,32
100164574;"AMENDOIM_PRA GENTE";2024-07-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;185,75;155,51;4,64
100164574;"AMENDOIM_PRA GENTE";2024-07-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;185,75;155,51;4,64
100164574;"AMENDOIM_PRA GENTE";2024-08-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";58;334,4;304,15999999999997;8,41
100164574;"AMENDOIM_PRA GENTE";2024-08-19 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;185,75;155,51;4,64
100164574;"AMENDOIM_PRA GENTE";2024-08-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";16;91,48;91,48;2,32
100164574;"AMENDOIM_PRA GENTE";2024-09-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";26;156,99;148,38;3,77
100164574;"AMENDOIM_PRA GENTE";2024-09-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";16;98,08;76,9;2,32
100164574;"AMENDOIM_PRA GENTE";2024-10-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;196,16;153,79;4,64
100164574;"AMENDOIM_PRA GENTE";2024-10-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";82;497,34;446,36;10,809999999999999
100164574;"AMENDOIM_PRA GENTE";2024-11-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;297,19;201,86;6,96
100164574;"AMENDOIM_PRA GENTE";2024-11-21 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";32;198,12;134,57;4,64
100164574;"AMENDOIM_PRA GENTE";2024-11-25 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";16;99,07;67,289999999999992;2,32
100164574;"AMENDOIM_PRA GENTE";2024-12-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";58;359,09;243,89999999999998;8,41
100164574;"AMENDOIM_PRA MIM";2024-06-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";27;72,53;72,53;1,755
100164574;"AMENDOIM_PRA MIM";2024-06-24 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";27;72,53;72,53;1,755
100164574;"AMENDOIM_PRA MIM";2024-09-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";27;76,59;72,39;1,755
100164574;"AMENDOIM_PRA MIM";2024-10-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";27;76,2;76,2;1,755
100164574;"AMENDOIM_PRA MIM";2024-11-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";27;76,59;72,39;1,755
100164574;"BATATAS PREMIUM_PRA GENTE";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;339,22;284;3,84
100164574;"BATATAS PREMIUM_PRA GENTE";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;339,22;284;3,84
100164574;"BATATAS PREMIUM_PRA GENTE";2023-11-08 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;339,22;284;3,84
100164574;"BATATAS PREMIUM_PRA GENTE";2023-11-22 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;169,61;142;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2023-12-01 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";30;214,07;157,24;2,04
100164574;"BATATAS PREMIUM_PRA GENTE";2023-12-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;169,61;142;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2023-12-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;169,61;142;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2024-01-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;334,1;334,1;3,84
100164574;"BATATAS PREMIUM_PRA GENTE";2024-01-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;334,1;334,1;3,84
100164574;"BATATAS PREMIUM_PRA GENTE";2024-01-24 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;167,05;167,05;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2024-02-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;167,05;167,05;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2024-03-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;167,05;167,05;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2024-03-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;167,05;167,05;1,92
100164574;"BATATAS PREMIUM_PRA GENTE";2024-04-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;325,2;289,71999999999997;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-05-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-05-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;162,6;144,85999999999999;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-05-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-06-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-06-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;162,6;144,85999999999999;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-07-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;321,9;321,9;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-07-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;326,82;273,62;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-08-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;163,41;136,81;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-08-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-08-19 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-08-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;321,91;321,91;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-08-26 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,95;160,95;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-09-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;340,2;321,56;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-09-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;170,1;160,78;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-09-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";144;1051,6;659,99999999999989;10,08
100164574;"BATATAS PREMIUM_PRA GENTE";2024-09-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";96;701,08;440,00000000000006;6,72
100164574;"BATATAS PREMIUM_PRA GENTE";2024-09-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;175,27;110,00000000000001;1,68
100164574;"BATATAS PREMIUM_PRA GENTE";2024-10-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";120;876,34;550;8,4
100164574;"BATATAS PREMIUM_PRA GENTE";2024-10-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;350,54;220,00000000000003;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;352,33;221,79;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-11-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";72;520,62;380,76;5,04
100164574;"BATATAS PREMIUM_PRA GENTE";2024-11-08 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";72;520,62;380,76;5,04
100164574;"BATATAS PREMIUM_PRA GENTE";2024-11-21 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";96;704,52;406,15999999999997;6,72
100164574;"BATATAS PREMIUM_PRA GENTE";2024-11-25 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;352,26;203,07999999999998;3,36
100164574;"BATATAS PREMIUM_PRA GENTE";2024-12-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;352,26;203,07999999999998;3,36
100164574;"BATATAS PREMIUM_PRA MIM";2023-12-01 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";70;294,3;271,76;2,66
100164574;"BATATAS SUPER PREMIUM_PRA GENTE";2024-05-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;322,34;322,34;3,36
100164574;"BATATAS SUPER PREMIUM_PRA MIM";2024-04-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";84;336,16;336,16;3,36
100164574;"BATATAS SUPER PREMIUM_PRA MIM";2024-05-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";42;168,08;168,08;1,68
100164574;"BATATAS SUPER PREMIUM_PRA MIM";2024-09-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";84;359,36;281,74;3,36
100164574;"BATATAS_PRA GALERA";2023-10-11 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;160,21;108,82000000000001;2,175
100164574;"BATATAS_PRA GALERA";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";57;571,87;388,43;7,803
100164574;"BATATAS_PRA GALERA";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";71;709,09;481,64;9,6789999999999985
100164574;"BATATAS_PRA GALERA";2023-11-08 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";57;571,87;388,43;7,803
100164574;"BATATAS_PRA GALERA";2023-12-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";45;480,62;326,45000000000005;6,525
100164574;"BATATAS_PRA GALERA";2024-01-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;155,45;155,45;2,175
100164574;"BATATAS_PRA GALERA";2024-02-14 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;155,45;155,45;2,175
100164574;"BATATAS_PRA GENTE";2023-10-11 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,18;142,71;1,824
100164574;"BATATAS_PRA GENTE";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,18;142,71;1,824
100164574;"BATATAS_PRA GENTE";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,18;142,71;1,824
100164574;"BATATAS_PRA GENTE";2023-11-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;320,36;285,42;3,648
100164574;"BATATAS_PRA GENTE";2023-11-22 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;320,36;285,42;3,648
100164574;"BATATAS_PRA GENTE";2023-12-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,18;142,71;1,824
100164574;"BATATAS_PRA GENTE";2023-12-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;320,36;285,42;3,648
100164574;"BATATAS_PRA GENTE";2024-01-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;158,56;158,56;1,824
100164574;"BATATAS_PRA GENTE";2024-01-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;317,12;317,12;3,648
100164574;"BATATAS_PRA GENTE";2024-01-24 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;158,56;158,56;1,824
100164574;"BATATAS_PRA GENTE";2024-02-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;317,12;317,12;3,648
100164574;"BATATAS_PRA GENTE";2024-03-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;158,56;158,56;1,824
100164574;"BATATAS_PRA GENTE";2024-04-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;324,74;289,32;3,648
100164574;"BATATAS_PRA GENTE";2024-04-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";30;303,56;303,56;3,45
100164574;"BATATAS_PRA GENTE";2024-04-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;162,37;144,66;1,824
100164574;"BATATAS_PRA GENTE";2024-05-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";63;473,26;473,26;5,373
100164574;"BATATAS_PRA GENTE";2024-05-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,74;160,74;1,824
100164574;"BATATAS_PRA GENTE";2024-05-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;328,02;257,17999999999995;3,648
100164574;"BATATAS_PRA GENTE";2024-06-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";39;312,52;312,52;3,5490000000000004
100164574;"BATATAS_PRA GENTE";2024-06-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";37;299,12;299,12;3,3970000000000002
100164574;"BATATAS_PRA GENTE";2024-06-24 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";24;160,74;160,74;1,824
100164574;"BATATAS_PRA GENTE";2024-08-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;151,78;151,78;1,725
100164574;"BATATAS_PRA GENTE";2024-08-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";40;328,74;328,74;3,35
100164574;"BATATAS_PRA GENTE";2024-08-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;151,78;151,78;1,725
100164574;"BATATAS_PRA GENTE";2024-08-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";25;176,96;176,96;1,625
100164574;"BATATAS_PRA GENTE";2024-08-26 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;151,78;151,78;1,725
100164574;"BATATAS_PRA GENTE";2024-09-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";78;659,9;623,72;7,0980000000000008
100164574;"BATATAS_PRA GENTE";2024-09-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;160,08;151,3;1,725
100164574;"BATATAS_PRA GENTE";2024-09-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";15;164,13;111,47999999999999;1,725
100164574;"BATATAS_PRA GENTE";2024-10-09 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";55;515,04;399,49999999999994;5,075
100164574;"BATATAS_PRA MIM";2023-10-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2023-10-28 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2023-11-22 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2023-12-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-01-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-01-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";96;262,24;262,24;3,84
100164574;"BATATAS_PRA MIM";2024-01-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-01-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-02-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-02-14 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-03-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-03-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";48;131,12;131,12;1,92
100164574;"BATATAS_PRA MIM";2024-04-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";112;296,78;296,78;3,584
100164574;"BATATAS_PRA MIM";2024-05-07 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";112;296,78;296,78;3,584
100164574;"BATATAS_PRA MIM";2024-05-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-05-20 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-05-31 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";112;296,78;296,78;3,584
100164574;"BATATAS_PRA MIM";2024-06-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";112;296,78;296,78;3,584
100164574;"BATATAS_PRA MIM";2024-06-19 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-07-10 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-07-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";112;296,78;296,78;3,584
100164574;"BATATAS_PRA MIM";2024-08-12 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-08-15 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-08-23 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;148,39;148,39;1,792
100164574;"BATATAS_PRA MIM";2024-09-04 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";168;470,44;444,65;5,376
100164574;"BATATAS_PRA MIM";2024-09-27 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;156,82;148,22;1,792
100164574;"BATATAS_PRA MIM";2024-10-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;156,82;148,22;1,792
100164574;"BATATAS_PRA MIM";2024-11-05 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;156,82;148,22;1,792
100164574;"BATATAS_PRA MIM";2024-11-25 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;156,01;156,01;1,792
100164574;"BATATAS_PRA MIM";2024-12-03 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";56;156,01;156,01;1,792
100164574;"BEBIDA LACTEA_OTHERS";2023-10-18 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";297;944,46;670,57;62,316
100164574;"BEBIDA LACTEA_OTHERS";2023-12-13 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";297;944,46;698,9;62,316
100164574;"BEBIDA LACTEA_OTHERS";2024-05-24 00:00:00,000;"01.MC1";"AS 05 A 09 CHECK-OUT";"AAA";270;858,6;592,43000000000006;56,7
